Date,TempC
7/1/2025 16:30,17.284
7/1/2025 16:45,17.379
7/1/2025 17:00,17.57
7/1/2025 17:15,15.855
7/1/2025 17:30,16.237
7/1/2025 17:45,16.141
7/1/2025 18:00,15.76
7/1/2025 18:15,15.473
7/1/2025 18:30,15.855
7/1/2025 18:45,15.664
7/1/2025 19:00,16.237
7/1/2025 19:15,16.427
7/1/2025 19:30,15.951
7/1/2025 19:45,16.903
7/1/2025 20:00,17.475
7/1/2025 20:15,17.189
7/1/2025 20:30,17.57
7/1/2025 20:45,16.999
7/1/2025 21:00,16.332
7/1/2025 21:15,16.332
7/1/2025 21:30,15.855
7/1/2025 21:45,15.091
7/1/2025 22:00,14.421
7/1/2025 22:15,13.75
7/1/2025 22:30,13.269
7/1/2025 22:45,13.076
7/1/2025 23:00,12.69
7/1/2025 23:15,12.594
7/1/2025 23:30,12.401
7/1/2025 23:45,11.722
7/2/2025 0:00,11.722
7/2/2025 0:15,11.528
7/2/2025 0:30,11.431
7/2/2025 0:45,11.139
7/2/2025 1:00,10.944
7/2/2025 1:15,15.282
7/2/2025 1:30,16.618
7/2/2025 1:45,16.808
7/2/2025 2:00,16.808
7/2/2025 2:15,16.713
7/2/2025 2:30,16.713
7/2/2025 2:45,16.618
7/2/2025 3:00,16.618
7/2/2025 3:15,16.618
7/2/2025 3:30,16.618
7/2/2025 3:45,16.523
7/2/2025 4:00,16.427
7/2/2025 4:15,16.427
7/2/2025 4:30,16.332
7/2/2025 4:45,16.141
7/2/2025 5:00,15.855
7/2/2025 5:15,15.569
7/2/2025 5:30,14.9
7/2/2025 5:45,14.23
7/2/2025 6:00,14.804
7/2/2025 6:15,14.996
7/2/2025 6:30,15.473
7/2/2025 6:45,16.237
7/2/2025 7:00,17.57
7/2/2025 7:15,18.616
7/2/2025 7:30,18.236
7/2/2025 7:45,18.616
7/2/2025 8:00,19.662
7/2/2025 8:15,20.615
7/2/2025 8:30,21.378
7/2/2025 8:45,20.615
7/2/2025 9:00,20.615
7/2/2025 9:15,20.71
7/2/2025 9:30,20.71
7/2/2025 9:45,20.901
7/2/2025 10:00,21.569
7/2/2025 10:15,20.234
7/2/2025 10:30,20.234
7/2/2025 10:45,20.424
7/2/2025 11:00,22.142
7/2/2025 11:15,21.951
7/2/2025 11:30,21.282
7/2/2025 11:45,20.138
7/2/2025 12:00,22.525
7/2/2025 12:15,21.187
7/2/2025 12:30,21.664
7/2/2025 12:45,22.525
7/2/2025 13:00,23.773
7/2/2025 13:15,26
7/2/2025 13:30,26.39
7/2/2025 13:45,26.585
7/2/2025 14:00,26.585
7/2/2025 14:15,26.683
7/2/2025 14:30,26.879
7/2/2025 14:45,24.158
7/2/2025 15:00,20.996
7/2/2025 15:15,20.996
7/2/2025 15:30,20.805
7/2/2025 15:45,20.519
7/2/2025 16:00,20.805
7/2/2025 16:15,20.901
7/2/2025 16:30,21.569
7/2/2025 16:45,22.621
7/2/2025 17:00,23.196
7/2/2025 17:15,24.448
7/2/2025 17:30,21.282
7/2/2025 17:45,21.282
7/2/2025 18:00,22.908
7/2/2025 18:15,22.238
7/2/2025 18:30,21.855
7/2/2025 18:45,21.378
7/2/2025 19:00,20.901
7/2/2025 19:15,20.519
7/2/2025 19:30,20.329
7/2/2025 19:45,19.758
7/2/2025 20:00,19.282
7/2/2025 20:15,18.616
7/2/2025 20:30,18.236
7/2/2025 20:45,17.475
7/2/2025 21:00,16.713
7/2/2025 21:15,15.855
7/2/2025 21:30,14.613
7/2/2025 21:45,14.038
7/2/2025 22:00,13.654
7/2/2025 22:15,13.076
7/2/2025 22:30,13.173
7/2/2025 22:45,12.98
7/2/2025 23:00,12.594
7/2/2025 23:15,11.722
7/2/2025 23:30,11.625
7/2/2025 23:45,11.528
7/3/2025 0:00,11.236
7/3/2025 0:15,11.334
7/3/2025 0:30,11.334
7/3/2025 0:45,10.944
7/3/2025 1:00,11.041
7/3/2025 1:15,11.041
7/3/2025 1:30,10.846
7/3/2025 1:45,10.846
7/3/2025 2:00,11.041
7/3/2025 2:15,11.334
7/3/2025 2:30,16.332
7/3/2025 2:45,16.523
7/3/2025 3:00,16.903
7/3/2025 3:15,16.903
7/3/2025 3:30,16.903
7/3/2025 3:45,16.903
7/3/2025 4:00,16.903
7/3/2025 4:15,16.903
7/3/2025 4:30,16.713
7/3/2025 4:45,16.618
7/3/2025 5:00,16.618
7/3/2025 5:15,16.332
7/3/2025 5:30,16.141
7/3/2025 5:45,15.569
7/3/2025 6:00,15.282
7/3/2025 6:15,15.664
7/3/2025 6:30,16.903
7/3/2025 6:45,16.237
7/3/2025 7:00,16.999
7/3/2025 7:15,20.138
7/3/2025 7:30,20.901
7/3/2025 7:45,18.996
7/3/2025 8:00,17.855
7/3/2025 8:15,18.996
7/3/2025 8:30,18.045
7/3/2025 8:45,21.76
7/3/2025 9:00,19.187
7/3/2025 9:15,21.855
7/3/2025 9:30,21.76
7/3/2025 9:45,20.71
7/3/2025 10:00,20.996
7/3/2025 10:15,20.519
7/3/2025 10:30,20.329
7/3/2025 10:45,20.519
7/3/2025 11:00,22.621
7/3/2025 11:15,23.677
7/3/2025 11:30,23.773
7/3/2025 11:45,25.125
7/3/2025 12:00,23.196
7/3/2025 12:15,25.61
7/3/2025 12:30,25.805
7/3/2025 12:45,25.708
7/3/2025 13:00,25.805
7/3/2025 13:15,26.488
7/3/2025 13:30,26.781
7/3/2025 13:45,26.39
7/3/2025 14:00,26.488
7/3/2025 14:15,27.173
7/3/2025 14:30,24.255
7/3/2025 14:45,25.708
7/3/2025 15:00,22.908
7/3/2025 15:15,26.488
7/3/2025 15:30,24.351
7/3/2025 15:45,26.292
7/3/2025 16:00,22.908
7/3/2025 16:15,21.569
7/3/2025 16:30,20.519
7/3/2025 16:45,20.138
7/3/2025 17:00,19.948
7/3/2025 17:15,20.043
7/3/2025 17:30,20.71
7/3/2025 17:45,20.138
7/3/2025 18:00,20.329
7/3/2025 18:15,16.903
7/3/2025 18:30,17.95
7/3/2025 18:45,17.95
7/3/2025 19:00,19.472
7/3/2025 19:15,18.711
7/3/2025 19:30,18.045
7/3/2025 19:45,19.948
7/3/2025 20:00,18.616
7/3/2025 20:15,17.475
7/3/2025 20:30,17.475
7/3/2025 20:45,17.475
7/3/2025 21:00,17.76
7/3/2025 21:15,16.713
7/3/2025 21:30,15.76
7/3/2025 21:45,15.473
7/3/2025 22:00,15.282
7/3/2025 22:15,15.091
7/3/2025 22:30,15.091
7/3/2025 22:45,14.996
7/3/2025 23:00,14.804
7/3/2025 23:15,14.804
7/3/2025 23:30,14.709
7/3/2025 23:45,14.613
7/4/2025 0:00,14.421
7/4/2025 0:15,14.421
7/4/2025 0:30,14.325
7/4/2025 0:45,14.134
7/4/2025 1:00,14.134
7/4/2025 1:15,13.942
7/4/2025 1:30,13.942
7/4/2025 1:45,13.75
7/4/2025 2:00,13.75
7/4/2025 2:15,13.75
7/4/2025 2:30,13.558
7/4/2025 2:45,13.461
7/4/2025 3:00,13.654
7/4/2025 3:15,13.461
7/4/2025 3:30,13.558
7/4/2025 3:45,16.713
7/4/2025 4:00,16.999
7/4/2025 4:15,16.618
7/4/2025 4:30,16.713
7/4/2025 4:45,16.618
7/4/2025 5:00,16.618
7/4/2025 5:15,16.713
7/4/2025 5:30,16.713
7/4/2025 5:45,16.427
7/4/2025 6:00,16.046
7/4/2025 6:15,15.664
7/4/2025 6:30,15.378
7/4/2025 6:45,14.996
7/4/2025 7:00,14.709
7/4/2025 7:15,15.569
7/4/2025 7:30,16.427
7/4/2025 7:45,16.903
7/4/2025 8:00,16.808
7/4/2025 8:15,16.999
7/4/2025 8:30,16.427
7/4/2025 8:45,16.808
7/4/2025 9:00,21.187
7/4/2025 9:15,21.473
7/4/2025 9:30,21.855
7/4/2025 9:45,21.664
7/4/2025 10:00,21.76
7/4/2025 10:15,21.664
7/4/2025 10:30,21.76
7/4/2025 10:45,21.378
7/4/2025 11:00,22.238
7/4/2025 11:15,22.717
7/4/2025 11:30,24.062
7/4/2025 11:45,24.931
7/4/2025 12:00,22.812
7/4/2025 12:15,26.097
7/4/2025 12:30,23.292
7/4/2025 12:45,21.378
7/4/2025 13:00,21.282
7/4/2025 13:15,21.569
7/4/2025 13:30,21.855
7/4/2025 13:45,21.855
7/4/2025 14:00,21.473
7/4/2025 14:15,21.187
7/4/2025 14:30,20.805
7/4/2025 14:45,19.853
7/4/2025 15:00,20.615
7/4/2025 15:15,18.711
7/4/2025 15:30,18.901
7/4/2025 15:45,17.189
7/4/2025 16:00,16.713
7/4/2025 16:15,16.618
7/4/2025 16:30,17.76
7/4/2025 16:45,17.76
7/4/2025 17:00,17.665
7/4/2025 17:15,17.665
7/4/2025 17:30,17.57
7/4/2025 17:45,17.57
7/4/2025 18:00,17.475
7/4/2025 18:15,17.379
7/4/2025 18:30,17.284
7/4/2025 18:45,17.189
7/4/2025 19:00,17.094
7/4/2025 19:15,16.903
7/4/2025 19:30,16.808
7/4/2025 19:45,16.523
7/4/2025 20:00,15.951
7/4/2025 20:15,15.187
7/4/2025 20:30,14.996
7/4/2025 20:45,14.996
7/4/2025 21:00,15.091
7/4/2025 21:15,15.091
7/4/2025 21:30,15.091
7/4/2025 21:45,15.091
7/4/2025 22:00,15.187
7/4/2025 22:15,15.091
7/4/2025 22:30,15.091
7/4/2025 22:45,15.282
7/4/2025 23:00,15.378
7/4/2025 23:15,15.473
7/4/2025 23:30,15.473
7/4/2025 23:45,15.569
7/5/2025 0:00,15.569
7/5/2025 0:15,15.569
7/5/2025 0:30,15.569
7/5/2025 0:45,15.569
7/5/2025 1:00,15.664
7/5/2025 1:15,15.664
7/5/2025 1:30,15.664
7/5/2025 1:45,15.664
7/5/2025 2:00,15.664
7/5/2025 2:15,15.569
7/5/2025 2:30,15.569
7/5/2025 2:45,15.569
7/5/2025 3:00,15.569
7/5/2025 3:15,15.569
7/5/2025 3:30,15.569
7/5/2025 3:45,15.569
7/5/2025 4:00,15.569
7/5/2025 4:15,16.618
7/5/2025 4:30,16.903
7/5/2025 4:45,16.999
7/5/2025 5:00,16.808
7/5/2025 5:15,16.903
7/5/2025 5:30,16.903
7/5/2025 5:45,16.903
7/5/2025 6:00,16.903
7/5/2025 6:15,16.903
7/5/2025 6:30,16.903
7/5/2025 6:45,16.808
7/5/2025 7:00,16.903
7/5/2025 7:15,16.808
7/5/2025 7:30,16.903
7/5/2025 7:45,16.618
7/5/2025 8:00,16.808
7/5/2025 8:15,17.379
7/5/2025 8:30,17.57
7/5/2025 8:45,19.662
7/5/2025 9:00,20.234
7/5/2025 9:15,19.758
7/5/2025 9:30,18.806
7/5/2025 9:45,19.377
7/5/2025 10:00,18.806
7/5/2025 10:15,18.806
7/5/2025 10:30,18.14
7/5/2025 10:45,18.331
7/5/2025 11:00,18.616
7/5/2025 11:15,19.472
7/5/2025 11:30,20.519
7/5/2025 11:45,20.805
7/5/2025 12:00,20.71
7/5/2025 12:15,22.908
7/5/2025 12:30,23.388
7/5/2025 12:45,22.238
7/5/2025 13:00,23.004
7/5/2025 13:15,22.908
7/5/2025 13:30,25.319
7/5/2025 13:45,23.292
7/5/2025 14:00,23.966
7/5/2025 14:15,23.869
7/5/2025 14:30,23.677
7/5/2025 14:45,24.545
7/5/2025 15:00,23.292
7/5/2025 15:15,24.545
7/5/2025 15:30,23.581
7/5/2025 15:45,27.567
7/5/2025 16:00,27.272
7/5/2025 16:15,27.075
7/5/2025 16:30,25.319
7/5/2025 16:45,27.272
7/5/2025 17:00,26.585
7/5/2025 17:15,24.545
7/5/2025 17:30,24.738
7/5/2025 17:45,19.758
7/5/2025 18:00,18.806
7/5/2025 18:15,18.616
7/5/2025 18:30,18.806
7/5/2025 18:45,18.711
7/5/2025 19:00,18.711
7/5/2025 19:15,18.616
7/5/2025 19:30,18.806
7/5/2025 19:45,18.616
7/5/2025 20:00,18.806
7/5/2025 20:15,18.996
7/5/2025 20:30,18.901
7/5/2025 20:45,18.616
7/5/2025 21:00,18.331
7/5/2025 21:15,17.76
7/5/2025 21:30,16.427
7/5/2025 21:45,16.141
7/5/2025 22:00,15.664
7/5/2025 22:15,15.569
7/5/2025 22:30,15.282
7/5/2025 22:45,15.282
7/5/2025 23:00,14.804
7/5/2025 23:15,14.517
7/5/2025 23:30,14.23
7/5/2025 23:45,14.23
7/6/2025 0:00,14.23
7/6/2025 0:15,14.325
7/6/2025 0:30,14.325
7/6/2025 0:45,14.804
7/6/2025 1:00,14.9
7/6/2025 1:15,14.9
7/6/2025 1:30,15.091
7/6/2025 1:45,15.187
7/6/2025 2:00,15.378
7/6/2025 2:15,15.569
7/6/2025 2:30,15.76
7/6/2025 2:45,15.76
7/6/2025 3:00,15.569
7/6/2025 3:15,15.569
7/6/2025 3:30,15.473
7/6/2025 3:45,15.378
7/6/2025 4:00,15.282
7/6/2025 4:15,15.282
7/6/2025 4:30,15.187
7/6/2025 4:45,15.187
7/6/2025 5:00,15.187
7/6/2025 5:15,15.187
7/6/2025 5:30,15.664
7/6/2025 5:45,17.094
7/6/2025 6:00,17.284
7/6/2025 6:15,17.189
7/6/2025 6:30,17.284
7/6/2025 6:45,17.284
7/6/2025 7:00,17.284
7/6/2025 7:15,17.284
7/6/2025 7:30,17.284
7/6/2025 7:45,17.284
7/6/2025 8:00,17.284
7/6/2025 8:15,17.189
7/6/2025 8:30,17.189
7/6/2025 8:45,17.475
7/6/2025 9:00,17.189
7/6/2025 9:15,17.57
7/6/2025 9:30,17.284
7/6/2025 9:45,16.713
7/6/2025 10:00,16.618
7/6/2025 10:15,18.045
7/6/2025 10:30,19.187
7/6/2025 10:45,19.758
7/6/2025 11:00,20.615
7/6/2025 11:15,20.615
7/6/2025 11:30,19.472
7/6/2025 11:45,19.282
7/6/2025 12:00,21.473
7/6/2025 12:15,21.76
7/6/2025 12:30,21.569
7/6/2025 12:45,22.717
7/6/2025 13:00,21.569
7/6/2025 13:15,21.091
7/6/2025 13:30,20.805
7/6/2025 13:45,20.234
7/6/2025 14:00,23.004
7/6/2025 14:15,20.805
7/6/2025 14:30,19.472
7/6/2025 14:45,21.187
7/6/2025 15:00,21.091
7/6/2025 15:15,21.855
7/6/2025 15:30,22.142
7/6/2025 15:45,22.717
7/6/2025 16:00,22.621
7/6/2025 16:15,22.046
7/6/2025 16:30,20.805
7/6/2025 16:45,20.424
7/6/2025 17:00,20.138
7/6/2025 17:15,18.996
7/6/2025 17:30,19.567
7/6/2025 17:45,19.758
7/6/2025 18:00,19.092
7/6/2025 18:15,17.95
7/6/2025 18:30,18.521
7/6/2025 18:45,18.14
7/6/2025 19:00,17.95
7/6/2025 19:15,17.855
7/6/2025 19:30,17.855
7/6/2025 19:45,17.76
7/6/2025 20:00,17.76
7/6/2025 20:15,17.76
7/6/2025 20:30,17.76
7/6/2025 20:45,17.665
7/6/2025 21:00,17.57
7/6/2025 21:15,17.475
7/6/2025 21:30,17.284
7/6/2025 21:45,17.094
7/6/2025 22:00,14.996
7/6/2025 22:15,14.709
7/6/2025 22:30,14.613
7/6/2025 22:45,14.421
7/6/2025 23:00,14.421
7/6/2025 23:15,14.23
7/6/2025 23:30,14.23
7/6/2025 23:45,14.134
7/7/2025 0:00,14.134
7/7/2025 0:15,14.134
7/7/2025 0:30,14.038
7/7/2025 0:45,13.942
7/7/2025 1:00,14.038
7/7/2025 1:15,13.942
7/7/2025 1:30,13.942
7/7/2025 1:45,13.846
7/7/2025 2:00,13.75
7/7/2025 2:15,13.654
7/7/2025 2:30,13.558
7/7/2025 2:45,13.461
7/7/2025 3:00,13.365
7/7/2025 3:15,13.461
7/7/2025 3:30,13.365
7/7/2025 3:45,13.365
7/7/2025 4:00,13.269
7/7/2025 4:15,13.461
7/7/2025 4:30,13.558
7/7/2025 4:45,13.558
7/7/2025 5:00,13.654
7/7/2025 5:15,13.558
7/7/2025 5:30,13.558
7/7/2025 5:45,13.365
7/7/2025 6:00,12.69
7/7/2025 6:15,13.173
7/7/2025 6:30,12.98
7/7/2025 6:45,13.365
7/7/2025 7:00,13.846
7/7/2025 7:15,15.76
7/7/2025 7:30,16.618
7/7/2025 7:45,16.046
7/7/2025 8:00,16.141
7/7/2025 8:15,16.713
7/7/2025 8:30,16.237
7/7/2025 8:45,15.473
7/7/2025 9:00,16.141
7/7/2025 9:15,15.187
7/7/2025 9:30,17.475
7/7/2025 9:45,18.901
7/7/2025 10:00,19.377
7/7/2025 10:15,19.187
7/7/2025 10:30,18.616
7/7/2025 10:45,18.521
7/7/2025 11:00,18.901
7/7/2025 11:15,19.282
7/7/2025 11:30,19.472
7/7/2025 11:45,19.948
7/7/2025 12:00,21.664
7/7/2025 12:15,24.545
7/7/2025 12:30,23.484
7/7/2025 12:45,21.76
7/7/2025 13:00,27.075
7/7/2025 13:15,21.378
7/7/2025 13:30,24.351
7/7/2025 13:45,27.567
7/7/2025 14:00,22.525
7/7/2025 14:15,22.333
7/7/2025 14:30,24.835
7/7/2025 14:45,24.738
7/7/2025 15:00,23.388
7/7/2025 15:15,26
7/7/2025 15:30,21.855
7/7/2025 15:45,27.173
7/7/2025 16:00,24.641
7/7/2025 16:15,26.683
7/7/2025 16:30,26.781
7/7/2025 16:45,27.961
7/7/2025 17:00,27.764
7/7/2025 17:15,27.567
7/7/2025 17:30,23.677
7/7/2025 17:45,25.708
7/7/2025 18:00,24.062
7/7/2025 18:15,24.545
7/7/2025 18:30,23.581
7/7/2025 18:45,21.951
7/7/2025 19:00,18.996
7/7/2025 19:15,18.806
7/7/2025 19:30,18.331
7/7/2025 19:45,18.14
7/7/2025 20:00,17.95
7/7/2025 20:15,17.76
7/7/2025 20:30,17.665
7/7/2025 20:45,17.57
7/7/2025 21:00,17.57
7/7/2025 21:15,17.57
7/7/2025 21:30,17.76
7/7/2025 21:45,17.76
7/7/2025 22:00,17.855
7/7/2025 22:15,17.95
7/7/2025 22:30,17.855
7/7/2025 22:45,17.57
7/7/2025 23:00,17.094
7/7/2025 23:15,15.187
7/7/2025 23:30,14.134
7/7/2025 23:45,14.517
7/8/2025 0:00,13.942
7/8/2025 0:15,13.942
7/8/2025 0:30,13.654
7/8/2025 0:45,13.942
7/8/2025 1:00,13.75
7/8/2025 1:15,13.461
7/8/2025 1:30,13.461
7/8/2025 1:45,13.173
7/8/2025 2:00,13.461
7/8/2025 2:15,13.558
7/8/2025 2:30,13.365
7/8/2025 2:45,13.269
7/8/2025 3:00,13.173
7/8/2025 3:15,13.365
7/8/2025 3:30,13.076
7/8/2025 3:45,12.883
7/8/2025 4:00,12.69
7/8/2025 4:15,12.401
7/8/2025 4:30,12.304
7/8/2025 4:45,12.594
7/8/2025 5:00,12.883
7/8/2025 5:15,12.69
7/8/2025 5:30,12.787
7/8/2025 5:45,12.69
7/8/2025 6:00,13.173
7/8/2025 6:15,13.654
7/8/2025 6:30,14.134
7/8/2025 6:45,14.996
7/8/2025 7:00,15.091
7/8/2025 7:15,15.282
7/8/2025 7:30,16.903
7/8/2025 7:45,16.713
7/8/2025 8:00,17.379
7/8/2025 8:15,17.284
7/8/2025 8:30,17.57
7/8/2025 8:45,17.57
7/8/2025 9:00,17.57
7/8/2025 9:15,17.855
7/8/2025 9:30,17.76
7/8/2025 9:45,17.855
7/8/2025 10:00,17.855
7/8/2025 10:15,18.616
7/8/2025 10:30,18.616
7/8/2025 10:45,18.711
7/8/2025 11:00,19.282
7/8/2025 11:15,20.71
7/8/2025 11:30,22.621
7/8/2025 11:45,24.255
7/8/2025 12:00,24.255
7/8/2025 12:15,26.195
7/8/2025 12:30,27.272
7/8/2025 12:45,29.152
7/8/2025 13:00,29.552
7/8/2025 13:15,28.853
7/8/2025 13:30,28.159
7/8/2025 13:45,27.764
7/8/2025 14:00,27.567
7/8/2025 14:15,28.555
7/8/2025 14:30,29.452
7/8/2025 14:45,26.39
7/8/2025 15:00,27.272
7/8/2025 15:15,26.879
7/8/2025 15:30,26.977
7/8/2025 15:45,26.488
7/8/2025 16:00,25.708
7/8/2025 16:15,26.195
7/8/2025 16:30,25.125
7/8/2025 16:45,24.255
7/8/2025 17:00,22.717
7/8/2025 17:15,21.282
7/8/2025 17:30,22.142
7/8/2025 17:45,21.569
7/8/2025 18:00,20.805
7/8/2025 18:15,19.948
7/8/2025 18:30,18.806
7/8/2025 18:45,18.045
7/8/2025 19:00,18.236
7/8/2025 19:15,18.236
7/8/2025 19:30,18.331
7/8/2025 19:45,18.236
7/8/2025 20:00,18.045
7/8/2025 20:15,17.95
7/8/2025 20:30,17.855
7/8/2025 20:45,17.855
7/8/2025 21:00,17.855
7/8/2025 21:15,17.855
7/8/2025 21:30,17.665
7/8/2025 21:45,17.665
7/8/2025 22:00,17.665
7/8/2025 22:15,17.665
7/8/2025 22:30,17.665
7/8/2025 22:45,17.665
7/8/2025 23:00,17.665
7/8/2025 23:15,17.665
7/8/2025 23:30,17.665
7/8/2025 23:45,17.665
7/9/2025 0:00,16.046
7/9/2025 0:15,15.664
7/9/2025 0:30,15.855
7/9/2025 0:45,15.951
7/9/2025 1:00,15.951
7/9/2025 1:15,15.76
7/9/2025 1:30,15.664
7/9/2025 1:45,15.76
7/9/2025 2:00,15.855
7/9/2025 2:15,15.855
7/9/2025 2:30,15.951
7/9/2025 2:45,16.141
7/9/2025 3:00,16.237
7/9/2025 3:15,16.332
7/9/2025 3:30,16.046
