Date,TempC
7/9/2025 3:45,15.76
7/9/2025 4:00,15.855
7/9/2025 4:15,16.141
7/9/2025 4:30,16.237
7/9/2025 4:45,16.237
7/9/2025 5:00,16.332
7/9/2025 5:15,16.427
7/9/2025 5:30,16.427
7/9/2025 5:45,16.618
7/9/2025 6:00,16.999
7/9/2025 6:15,17.189
7/9/2025 6:30,17.284
7/9/2025 6:45,17.76
7/9/2025 7:00,18.236
7/9/2025 7:15,18.616
7/9/2025 7:30,19.948
7/9/2025 7:45,19.758
7/9/2025 8:00,18.996
7/9/2025 8:15,18.616
7/9/2025 8:30,18.14
7/9/2025 8:45,18.901
7/9/2025 9:00,18.806
7/9/2025 9:15,18.521
7/9/2025 9:30,18.711
7/9/2025 9:45,18.806
7/9/2025 10:00,18.806
7/9/2025 10:15,19.187
7/9/2025 10:30,19.377
7/9/2025 10:45,19.853
7/9/2025 11:00,20.424
7/9/2025 11:15,20.805
7/9/2025 11:30,21.473
7/9/2025 11:45,22.621
7/9/2025 12:00,24.738
7/9/2025 12:15,25.028
7/9/2025 12:30,27.37
7/9/2025 12:45,28.357
7/9/2025 13:00,28.853
7/9/2025 13:15,29.152
7/9/2025 13:30,29.452
7/9/2025 13:45,29.853
7/9/2025 14:00,29.652
7/9/2025 14:15,29.252
7/9/2025 14:30,29.352
7/9/2025 14:45,30.054
7/9/2025 15:00,30.356
7/9/2025 15:15,30.963
7/9/2025 15:30,30.457
7/9/2025 15:45,29.953
7/9/2025 16:00,29.652
7/9/2025 16:15,30.054
7/9/2025 16:30,30.154
7/9/2025 16:45,29.853
7/9/2025 17:00,29.252
7/9/2025 17:15,29.053
7/9/2025 17:30,27.764
7/9/2025 17:45,26.977
7/9/2025 18:00,25.902
7/9/2025 18:15,26.097
7/9/2025 18:30,26.097
7/9/2025 18:45,25.319
7/9/2025 19:00,24.545
7/9/2025 19:15,21.855
7/9/2025 19:30,22.333
7/9/2025 19:45,21.76
7/9/2025 20:00,21.282
7/9/2025 20:15,19.187
7/9/2025 20:30,18.806
7/9/2025 20:45,18.711
7/9/2025 21:00,18.711
7/9/2025 21:15,18.806
7/9/2025 21:30,18.711
7/9/2025 21:45,18.616
7/9/2025 22:00,18.521
7/9/2025 22:15,18.331
7/9/2025 22:30,18.236
7/9/2025 22:45,18.331
7/9/2025 23:00,18.331
7/9/2025 23:15,18.426
7/9/2025 23:30,18.426
7/9/2025 23:45,18.521
7/10/2025 0:00,18.521
7/10/2025 0:15,18.521
7/10/2025 0:30,18.711
7/10/2025 0:45,16.999
7/10/2025 1:00,15.569
7/10/2025 1:15,15.187
7/10/2025 1:30,15.091
7/10/2025 1:45,15.091
7/10/2025 2:00,15.187
7/10/2025 2:15,14.996
7/10/2025 2:30,14.996
7/10/2025 2:45,14.804
7/10/2025 3:00,14.517
7/10/2025 3:15,14.613
7/10/2025 3:30,14.709
7/10/2025 3:45,14.613
7/10/2025 4:00,14.517
7/10/2025 4:15,14.325
7/10/2025 4:30,14.23
7/10/2025 4:45,13.75
7/10/2025 5:00,13.75
7/10/2025 5:15,13.558
7/10/2025 5:30,14.23
7/10/2025 5:45,14.325
7/10/2025 6:00,14.325
7/10/2025 6:15,14.9
7/10/2025 6:30,16.903
7/10/2025 6:45,18.521
7/10/2025 7:00,19.853
7/10/2025 7:15,20.71
7/10/2025 7:30,21.569
7/10/2025 7:45,22.333
7/10/2025 8:00,23.292
7/10/2025 8:15,23.869
7/10/2025 8:30,24.448
7/10/2025 8:45,19.377
7/10/2025 9:00,19.282
7/10/2025 9:15,19.282
7/10/2025 9:30,19.282
7/10/2025 9:45,19.377
7/10/2025 10:00,19.567
7/10/2025 10:15,19.567
7/10/2025 10:30,19.567
7/10/2025 10:45,19.758
7/10/2025 11:00,19.948
7/10/2025 11:15,20.424
7/10/2025 11:30,20.996
7/10/2025 11:45,21.569
7/10/2025 12:00,22.142
7/10/2025 12:15,22.717
7/10/2025 12:30,23.773
7/10/2025 12:45,26.39
7/10/2025 13:00,26.977
7/10/2025 13:15,28.754
7/10/2025 13:30,29.452
7/10/2025 13:45,29.752
7/10/2025 14:00,29.752
7/10/2025 14:15,30.154
7/10/2025 14:30,30.054
7/10/2025 14:45,30.154
7/10/2025 15:00,29.752
7/10/2025 15:15,29.652
7/10/2025 15:30,29.552
7/10/2025 15:45,29.252
7/10/2025 16:00,29.552
7/10/2025 16:15,29.352
7/10/2025 16:30,28.953
7/10/2025 16:45,29.053
7/10/2025 17:00,29.252
7/10/2025 17:15,28.655
7/10/2025 17:30,28.456
7/10/2025 17:45,27.862
7/10/2025 18:00,27.567
7/10/2025 18:15,27.075
7/10/2025 18:30,27.075
7/10/2025 18:45,26.488
7/10/2025 19:00,26.195
7/10/2025 19:15,25.028
7/10/2025 19:30,24.158
7/10/2025 19:45,23.966
7/10/2025 20:00,23.388
7/10/2025 20:15,22.812
7/10/2025 20:30,22.142
7/10/2025 20:45,19.377
7/10/2025 21:00,19.187
7/10/2025 21:15,19.092
7/10/2025 21:30,19.187
7/10/2025 21:45,19.187
7/10/2025 22:00,19.187
7/10/2025 22:15,19.092
7/10/2025 22:30,18.996
7/10/2025 22:45,18.806
7/10/2025 23:00,18.806
7/10/2025 23:15,18.711
7/10/2025 23:30,18.806
7/10/2025 23:45,18.806
7/11/2025 0:00,18.806
7/11/2025 0:15,18.806
7/11/2025 0:30,18.806
7/11/2025 0:45,18.806
7/11/2025 1:00,18.806
7/11/2025 1:15,18.711
7/11/2025 1:30,16.903
7/11/2025 1:45,15.282
7/11/2025 2:00,14.613
7/11/2025 2:15,14.517
7/11/2025 2:30,14.23
7/11/2025 2:45,14.038
7/11/2025 3:00,14.038
7/11/2025 3:15,13.846
7/11/2025 3:30,13.654
7/11/2025 3:45,13.75
7/11/2025 4:00,13.461
7/11/2025 4:15,13.076
7/11/2025 4:30,13.173
7/11/2025 4:45,13.173
7/11/2025 5:00,13.076
7/11/2025 5:15,13.269
7/11/2025 5:30,14.23
7/11/2025 5:45,14.996
7/11/2025 6:00,16.332
7/11/2025 6:15,17.189
7/11/2025 6:30,17.76
7/11/2025 6:45,18.901
7/11/2025 7:00,19.567
7/11/2025 7:15,20.329
7/11/2025 7:30,21.091
7/11/2025 7:45,21.855
7/11/2025 8:00,22.621
7/11/2025 8:15,23.484
7/11/2025 8:30,24.158
7/11/2025 8:45,25.028
7/11/2025 9:00,25.708
7/11/2025 9:15,22.046
7/11/2025 9:30,19.948
7/11/2025 9:45,19.567
7/11/2025 10:00,19.567
7/11/2025 10:15,19.567
7/11/2025 10:30,19.662
7/11/2025 10:45,19.662
7/11/2025 11:00,19.662
7/11/2025 11:15,19.662
7/11/2025 11:30,19.948
7/11/2025 11:45,20.71
7/11/2025 12:00,21.378
7/11/2025 12:15,21.951
7/11/2025 12:30,22.717
7/11/2025 12:45,23.581
7/11/2025 13:00,24.255
7/11/2025 13:15,24.931
7/11/2025 13:30,28.159
7/11/2025 13:45,29.853
7/11/2025 14:00,30.862
7/11/2025 14:15,31.472
7/11/2025 14:30,31.778
7/11/2025 14:45,32.188
7/11/2025 15:00,31.983
7/11/2025 15:15,32.086
7/11/2025 15:30,32.188
7/11/2025 15:45,32.086
7/11/2025 16:00,31.472
7/11/2025 16:15,31.268
7/11/2025 16:30,31.37
7/11/2025 16:45,31.778
7/11/2025 17:00,31.778
7/11/2025 17:15,31.37
7/11/2025 17:30,31.676
7/11/2025 17:45,31.268
7/11/2025 18:00,31.268
7/11/2025 18:15,30.356
7/11/2025 18:30,29.953
7/11/2025 18:45,29.352
7/11/2025 19:00,29.053
7/11/2025 19:15,28.06
7/11/2025 19:30,27.665
7/11/2025 19:45,26.683
7/11/2025 20:00,26.097
7/11/2025 20:15,25.805
7/11/2025 20:30,24.931
7/11/2025 20:45,24.158
7/11/2025 21:00,23.1
7/11/2025 21:15,19.567
7/11/2025 21:30,19.377
7/11/2025 21:45,19.377
7/11/2025 22:00,19.377
7/11/2025 22:15,19.567
7/11/2025 22:30,19.282
7/11/2025 22:45,19.187
7/11/2025 23:00,19.187
7/11/2025 23:15,19.092
7/11/2025 23:30,18.806
7/11/2025 23:45,18.806
7/12/2025 0:00,18.806
7/12/2025 0:15,18.996
7/12/2025 0:30,18.996
7/12/2025 0:45,18.996
7/12/2025 1:00,19.092
7/12/2025 1:15,19.092
7/12/2025 1:30,19.187
7/12/2025 1:45,19.187
7/12/2025 2:00,19.187
7/12/2025 2:15,17.76
7/12/2025 2:30,16.999
7/12/2025 2:45,16.713
7/12/2025 3:00,16.618
7/12/2025 3:15,16.427
7/12/2025 3:30,16.523
7/12/2025 3:45,16.523
7/12/2025 4:00,16.141
7/12/2025 4:15,15.951
7/12/2025 4:30,15.951
7/12/2025 4:45,15.664
7/12/2025 5:00,15.76
7/12/2025 5:15,15.664
7/12/2025 5:30,16.713
7/12/2025 5:45,17.57
7/12/2025 6:00,18.996
7/12/2025 6:15,19.758
7/12/2025 6:30,20.71
7/12/2025 6:45,21.187
7/12/2025 7:00,22.046
7/12/2025 7:15,22.812
7/12/2025 7:30,23.1
7/12/2025 7:45,23.773
7/12/2025 8:00,24.351
7/12/2025 8:15,25.319
7/12/2025 8:30,26.292
7/12/2025 8:45,26.977
7/12/2025 9:00,28.555
7/12/2025 9:15,29.552
7/12/2025 9:30,29.452
7/12/2025 9:45,27.37
7/12/2025 10:00,20.71
7/12/2025 10:15,20.234
7/12/2025 10:30,20.138
7/12/2025 10:45,20.043
7/12/2025 11:00,20.234
7/12/2025 11:15,20.519
7/12/2025 11:30,20.424
7/12/2025 11:45,20.329
7/12/2025 12:00,20.234
7/12/2025 12:15,20.329
7/12/2025 12:30,21.187
7/12/2025 12:45,21.951
7/12/2025 13:00,22.621
7/12/2025 13:15,23.388
7/12/2025 13:30,24.255
7/12/2025 13:45,25.416
7/12/2025 14:00,25.902
7/12/2025 14:15,29.452
7/12/2025 14:30,31.778
7/12/2025 14:45,33.639
7/12/2025 15:00,34.479
7/12/2025 15:15,34.163
7/12/2025 15:30,34.374
7/12/2025 15:45,34.163
7/12/2025 16:00,34.163
7/12/2025 16:15,34.374
7/12/2025 16:30,34.058
7/12/2025 16:45,33.639
7/12/2025 17:00,33.014
7/12/2025 17:15,32.497
7/12/2025 17:30,32.394
7/12/2025 17:45,31.676
7/12/2025 18:00,31.064
7/12/2025 18:15,30.457
7/12/2025 18:30,30.154
7/12/2025 18:45,29.752
7/12/2025 19:00,29.452
7/12/2025 19:15,28.555
7/12/2025 19:30,28.258
7/12/2025 19:45,27.862
7/12/2025 20:00,27.37
7/12/2025 20:15,26.977
7/12/2025 20:30,26.879
7/12/2025 20:45,25.61
7/12/2025 21:00,23.773
7/12/2025 21:15,22.621
7/12/2025 21:30,21.76
7/12/2025 21:45,19.948
7/12/2025 22:00,19.853
7/12/2025 22:15,19.948
7/12/2025 22:30,19.948
7/12/2025 22:45,19.948
7/12/2025 23:00,19.662
7/12/2025 23:15,19.472
7/12/2025 23:30,19.187
7/12/2025 23:45,19.187
7/13/2025 0:00,19.187
7/13/2025 0:15,19.187
7/13/2025 0:30,19.092
7/13/2025 0:45,19.187
7/13/2025 1:00,19.377
7/13/2025 1:15,19.377
7/13/2025 1:30,19.377
7/13/2025 1:45,19.472
7/13/2025 2:00,19.567
7/13/2025 2:15,19.662
7/13/2025 2:30,19.567
7/13/2025 2:45,19.472
7/13/2025 3:00,18.14
7/13/2025 3:15,17.189
7/13/2025 3:30,17.284
7/13/2025 3:45,17.094
7/13/2025 4:00,16.618
7/13/2025 4:15,16.332
7/13/2025 4:30,16.427
7/13/2025 4:45,16.237
7/13/2025 5:00,16.332
7/13/2025 5:15,16.141
7/13/2025 5:30,17.284
7/13/2025 5:45,18.426
7/13/2025 6:00,19.853
7/13/2025 6:15,21.378
7/13/2025 6:30,22.046
7/13/2025 6:45,23.292
7/13/2025 7:00,23.966
7/13/2025 7:15,24.158
7/13/2025 7:30,24.062
7/13/2025 7:45,24.448
7/13/2025 8:00,24.931
7/13/2025 8:15,26.488
7/13/2025 8:30,25.902
7/13/2025 8:45,25.805
7/13/2025 9:00,25.902
7/13/2025 9:15,26.292
7/13/2025 9:30,26.781
7/13/2025 9:45,26.683
7/13/2025 10:00,26.781
7/13/2025 10:15,26.879
7/13/2025 10:30,21.091
7/13/2025 10:45,20.424
7/13/2025 11:00,20.424
7/13/2025 11:15,20.615
7/13/2025 11:30,20.901
7/13/2025 11:45,21.473
7/13/2025 12:00,21.282
7/13/2025 12:15,20.996
7/13/2025 12:30,20.996
7/13/2025 12:45,21.187
7/13/2025 13:00,21.569
7/13/2025 13:15,21.951
7/13/2025 13:30,22.429
7/13/2025 13:45,23.004
7/13/2025 14:00,23.484
7/13/2025 14:15,23.966
7/13/2025 14:30,24.255
7/13/2025 14:45,24.835
7/13/2025 15:00,26.39
7/13/2025 15:15,28.258
7/13/2025 15:30,29.352
7/13/2025 15:45,27.665
7/13/2025 16:00,28.357
7/13/2025 16:15,29.352
7/13/2025 16:30,27.665
7/13/2025 16:45,30.356
7/13/2025 17:00,25.61
7/13/2025 17:15,29.953
7/13/2025 17:30,27.764
7/13/2025 17:45,29.552
7/13/2025 18:00,30.154
7/13/2025 18:15,28.159
7/13/2025 18:30,29.552
7/13/2025 18:45,27.37
7/13/2025 19:00,27.665
7/13/2025 19:15,26.195
7/13/2025 19:30,24.448
7/13/2025 19:45,24.062
7/13/2025 20:00,24.931
7/13/2025 20:15,24.062
7/13/2025 20:30,23.773
7/13/2025 20:45,23.388
7/13/2025 21:00,23.004
7/13/2025 21:15,22.238
7/13/2025 21:30,21.569
7/13/2025 21:45,21.091
7/13/2025 22:00,20.424
7/13/2025 22:15,20.138
7/13/2025 22:30,19.948
7/13/2025 22:45,19.948
7/13/2025 23:00,19.948
7/13/2025 23:15,19.853
7/13/2025 23:30,19.758
7/13/2025 23:45,19.567
7/14/2025 0:00,19.472
7/14/2025 0:15,19.472
7/14/2025 0:30,19.567
7/14/2025 0:45,19.377
7/14/2025 1:00,19.282
7/14/2025 1:15,19.282
7/14/2025 1:30,19.377
7/14/2025 1:45,19.472
7/14/2025 2:00,19.472
7/14/2025 2:15,19.567
7/14/2025 2:30,19.567
7/14/2025 2:45,19.662
7/14/2025 3:00,19.662
7/14/2025 3:15,19.567
7/14/2025 3:30,19.377
7/14/2025 3:45,19.092
7/14/2025 4:00,18.711
7/14/2025 4:15,18.711
7/14/2025 4:30,18.045
7/14/2025 4:45,18.045
7/14/2025 5:00,17.855
7/14/2025 5:15,17.76
7/14/2025 5:30,17.76
7/14/2025 5:45,17.76
7/14/2025 6:00,17.665
7/14/2025 6:15,17.57
7/14/2025 6:30,17.379
7/14/2025 6:45,17.475
7/14/2025 7:00,17.57
7/14/2025 7:15,17.76
7/14/2025 7:30,19.187
7/14/2025 7:45,19.092
7/14/2025 8:00,19.377
7/14/2025 8:15,18.901
7/14/2025 8:30,17.95
7/14/2025 8:45,17.665
7/14/2025 9:00,19.092
7/14/2025 9:15,19.662
7/14/2025 9:30,20.71
7/14/2025 9:45,21.187
7/14/2025 10:00,21.282
7/14/2025 10:15,22.429
7/14/2025 10:30,19.377
7/14/2025 10:45,19.282
7/14/2025 11:00,20.519
7/14/2025 11:15,20.043
7/14/2025 11:30,20.043
7/14/2025 11:45,19.948
7/14/2025 12:00,19.853
7/14/2025 12:15,19.662
7/14/2025 12:30,19.662
7/14/2025 12:45,19.758
7/14/2025 13:00,19.948
7/14/2025 13:15,20.043
7/14/2025 13:30,20.043
7/14/2025 13:45,20.519
7/14/2025 14:00,20.901
7/14/2025 14:15,20.996
7/14/2025 14:30,21.282
7/14/2025 14:45,21.76
7/14/2025 15:00,22.046
7/14/2025 15:15,22.621
7/14/2025 15:30,23.004
7/14/2025 15:45,23.773
7/14/2025 16:00,22.046
7/14/2025 16:15,19.758
7/14/2025 16:30,21.091
7/14/2025 16:45,22.046
7/14/2025 17:00,20.901
7/14/2025 17:15,20.615
7/14/2025 17:30,20.71
7/14/2025 17:45,20.805
7/14/2025 18:00,19.092
7/14/2025 18:15,18.711
7/14/2025 18:30,19.662
7/14/2025 18:45,19.377
7/14/2025 19:00,19.758
7/14/2025 19:15,19.472
7/14/2025 19:30,18.711
7/14/2025 19:45,18.331
7/14/2025 20:00,18.331
7/14/2025 20:15,18.045
7/14/2025 20:30,17.284
7/14/2025 20:45,16.903
7/14/2025 21:00,16.237
7/14/2025 21:15,15.951
7/14/2025 21:30,15.855
7/14/2025 21:45,15.76
7/14/2025 22:00,15.855
7/14/2025 22:15,15.473
7/14/2025 22:30,14.996
7/14/2025 22:45,16.808
7/14/2025 23:00,18.711
7/14/2025 23:15,18.711
7/14/2025 23:30,18.711
7/14/2025 23:45,18.711
7/15/2025 0:00,18.996
7/15/2025 0:15,18.901
7/15/2025 0:30,18.901
7/15/2025 0:45,18.806
7/15/2025 1:00,18.806
7/15/2025 1:15,18.711
7/15/2025 1:30,18.711
7/15/2025 1:45,18.616
7/15/2025 2:00,18.616
7/15/2025 2:15,18.521
7/15/2025 2:30,18.521
7/15/2025 2:45,18.331
7/15/2025 3:00,18.236
7/15/2025 3:15,17.95
7/15/2025 3:30,17.475
7/15/2025 3:45,17.189
7/15/2025 4:00,16.618
7/15/2025 4:15,16.713
7/15/2025 4:30,15.951
7/15/2025 4:45,14.9
7/15/2025 5:00,14.804
7/15/2025 5:15,14.709
7/15/2025 5:30,14.613
7/15/2025 5:45,14.613
7/15/2025 6:00,14.517
7/15/2025 6:15,14.709
7/15/2025 6:30,14.709
7/15/2025 6:45,15.091
7/15/2025 7:00,14.804
7/15/2025 7:15,14.517
7/15/2025 7:30,14.996
7/15/2025 7:45,15.187
7/15/2025 8:00,15.091
7/15/2025 8:15,14.709
7/15/2025 8:30,14.613
7/15/2025 8:45,14.517
7/15/2025 9:00,14.709
7/15/2025 9:15,14.9
7/15/2025 9:30,14.709
7/15/2025 9:45,14.709
7/15/2025 10:00,14.804
7/15/2025 10:15,14.9
7/15/2025 10:30,14.804
7/15/2025 10:45,15.091
7/15/2025 11:00,14.996
7/15/2025 11:15,15.187
7/15/2025 11:30,17.57
7/15/2025 11:45,17.855
7/15/2025 12:00,17.855
7/15/2025 12:15,17.855
7/15/2025 12:30,17.95
7/15/2025 12:45,18.045
7/15/2025 13:00,18.045
7/15/2025 13:15,18.045
7/15/2025 13:30,18.045
7/15/2025 13:45,18.14
7/15/2025 14:00,18.426
7/15/2025 14:15,18.331
7/15/2025 14:30,18.426
7/15/2025 14:45,18.236
7/15/2025 15:00,18.236
7/15/2025 15:15,18.236
7/15/2025 15:30,18.236
7/15/2025 15:45,18.14
7/15/2025 16:00,18.045
7/15/2025 16:15,18.616
7/15/2025 16:30,18.236
7/15/2025 16:45,20.043
7/15/2025 17:00,20.329
7/15/2025 17:15,19.853
7/15/2025 17:30,20.234
7/15/2025 17:45,18.14
7/15/2025 18:00,17.95
7/15/2025 18:15,18.711
7/15/2025 18:30,18.996
7/15/2025 18:45,18.236
7/15/2025 19:00,20.519
7/15/2025 19:15,19.092
7/15/2025 19:30,18.045
7/15/2025 19:45,17.475
7/15/2025 20:00,17.76
7/15/2025 20:15,17.665
7/15/2025 20:30,17.094
7/15/2025 20:45,17.284
7/15/2025 21:00,17.094
7/15/2025 21:15,16.618
7/15/2025 21:30,16.427
7/15/2025 21:45,16.427
7/15/2025 22:00,16.523
7/15/2025 22:15,16.523
7/15/2025 22:30,16.427
7/15/2025 22:45,16.427
7/15/2025 23:00,16.427
7/15/2025 23:15,16.237
7/15/2025 23:30,16.141
7/15/2025 23:45,17.57
7/16/2025 0:00,17.76
7/16/2025 0:15,17.665
7/16/2025 0:30,17.665
7/16/2025 0:45,17.665
7/16/2025 1:00,17.665
7/16/2025 1:15,17.665
7/16/2025 1:30,17.76
7/16/2025 1:45,17.76
7/16/2025 2:00,17.76
7/16/2025 2:15,17.76
7/16/2025 2:30,17.665
7/16/2025 2:45,17.665
7/16/2025 3:00,17.57
7/16/2025 3:15,17.57
7/16/2025 3:30,17.475
7/16/2025 3:45,17.284
7/16/2025 4:00,17.094
7/16/2025 4:15,16.903
7/16/2025 4:30,16.618
7/16/2025 4:45,16.141
7/16/2025 5:00,15.664
7/16/2025 5:15,15.091
7/16/2025 5:30,14.613
7/16/2025 5:45,14.325
7/16/2025 6:00,14.23
7/16/2025 6:15,14.23
7/16/2025 6:30,14.517
7/16/2025 6:45,14.804
7/16/2025 7:00,14.996
7/16/2025 7:15,15.378
7/16/2025 7:30,15.378
7/16/2025 7:45,15.569
